TIMESTAMPms	M1ATTITUDEpitch	M1ATTITUDEpitchspeed	M1ATTITUDEroll	M1ATTITUDErollspeed	M1ATTITUDEtimebootms	M1ATTITUDEyaw	M1ATTITUDEyawspeed	M1BATTERYSTATUScurrentconsumed	M1BATTERYSTATUSenergyconsumed	M1GLOBALPOSITIONINThdg	M1GLOBALPOSITIONINTvx	M1GLOBALPOSITIONINTvy	M1GLOBALPOSITIONINTvz	M1RCCHANNELSchan1raw	M1RCCHANNELSchan2raw	M1RCCHANNELSchan3raw	M1RCCHANNELSchan4raw	M1SYSSTATUScurrentbattery	M1SYSSTATUSvoltagebattery
122249	-4.035491943359375e-01	6.167066097259521e-01	1.288110971450806e+00	-5.696639418601990e-01	1.769248000000000e+06	2.600651979446411e+00	9.629049897193909e-01	7.320000000000000e+02	-1.000000000000000e+00	1.447900000000000e+04	-1.997000000000000e+03	3.055000000000000e+03	2.210000000000000e+02	1.828000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
122390	-4.783710837364197e-01	4.270302355289459e-01	1.179725527763367e+00	-3.829153478145599e-01	1.769389000000000e+06	2.720759391784668e+00	6.155127286911011e-01	7.320000000000000e+02	-1.000000000000000e+00	1.447900000000000e+04	-1.997000000000000e+03	3.055000000000000e+03	2.210000000000000e+02	1.828000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
122534	-5.239620804786682e-01	3.484747111797333e-01	1.030053734779358e+00	-7.760555148124695e-01	1.769533000000000e+06	2.824053525924683e+00	3.770541846752167e-01	7.320000000000000e+02	-1.000000000000000e+00	1.447900000000000e+04	-1.997000000000000e+03	3.055000000000000e+03	2.210000000000000e+02	1.828000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
122674	-5.202904939651489e-01	2.730740308761597e-01	9.140071272850037e-01	-4.436212480068207e-01	1.769673000000000e+06	2.882886409759521e+00	-6.741517782211304e-02	7.320000000000000e+02	-1.000000000000000e+00	1.447900000000000e+04	-1.997000000000000e+03	3.055000000000000e+03	2.210000000000000e+02	1.828000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
122710	-5.202904939651489e-01	2.730740308761597e-01	9.140071272850037e-01	-4.436212480068207e-01	1.769673000000000e+06	2.882886409759521e+00	-6.741517782211304e-02	7.320000000000000e+02	-1.000000000000000e+00	1.447900000000000e+04	-1.997000000000000e+03	3.055000000000000e+03	2.210000000000000e+02	1.660000000000000e+03	1.495000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
122717	-5.202904939651489e-01	2.730740308761597e-01	9.140071272850037e-01	-4.436212480068207e-01	1.769673000000000e+06	2.882886409759521e+00	-6.741517782211304e-02	7.320000000000000e+02	-1.000000000000000e+00	1.658500000000000e+04	-2.069000000000000e+03	2.791000000000000e+03	3.210000000000000e+02	1.660000000000000e+03	1.495000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
122817	-5.005294084548950e-01	1.959039866924286e-01	8.168710470199585e-01	-4.928681254386902e-01	1.769816000000000e+06	2.916579723358154e+00	-6.635107845067978e-02	7.320000000000000e+02	-1.000000000000000e+00	1.658500000000000e+04	-2.069000000000000e+03	2.791000000000000e+03	3.210000000000000e+02	1.660000000000000e+03	1.495000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
122949	-4.856060445308685e-01	1.365218758583069e-01	7.499812245368958e-01	-7.822742462158203e-01	1.769948000000000e+06	2.932279348373413e+00	2.448664903640747e-01	7.320000000000000e+02	-1.000000000000000e+00	1.658500000000000e+04	-2.069000000000000e+03	2.791000000000000e+03	3.210000000000000e+02	1.660000000000000e+03	1.495000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123081	-5.088021159172058e-01	2.380051165819168e-01	5.893703103065491e-01	-8.259862661361694e-01	1.770080000000000e+06	3.002524614334106e+00	4.987234771251678e-01	7.320000000000000e+02	-1.000000000000000e+00	1.658500000000000e+04	-2.069000000000000e+03	2.791000000000000e+03	3.210000000000000e+02	1.660000000000000e+03	1.495000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123217	-5.045093297958374e-01	3.375287652015686e-01	4.357746541500092e-01	-8.169522285461426e-01	1.770216000000000e+06	3.083611249923706e+00	4.213436245918274e-01	7.320000000000000e+02	-1.000000000000000e+00	1.658500000000000e+04	-2.069000000000000e+03	2.791000000000000e+03	3.210000000000000e+02	1.660000000000000e+03	1.495000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123220	-5.045093297958374e-01	3.375287652015686e-01	4.357746541500092e-01	-8.169522285461426e-01	1.770216000000000e+06	3.083611249923706e+00	4.213436245918274e-01	7.320000000000000e+02	-1.000000000000000e+00	1.658500000000000e+04	-2.069000000000000e+03	2.791000000000000e+03	3.210000000000000e+02	1.664000000000000e+03	1.493000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123238	-5.045093297958374e-01	3.375287652015686e-01	4.357746541500092e-01	-8.169522285461426e-01	1.770216000000000e+06	3.083611249923706e+00	4.213436245918274e-01	7.320000000000000e+02	-1.000000000000000e+00	1.772600000000000e+04	-2.119000000000000e+03	2.704000000000000e+03	1.630000000000000e+02	1.664000000000000e+03	1.493000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123349	-4.815394580364227e-01	2.201889902353287e-01	3.249828219413757e-01	-6.488058567047119e-01	1.770348000000000e+06	3.113875150680542e+00	-1.325998902320862e-01	7.320000000000000e+02	-1.000000000000000e+00	1.772600000000000e+04	-2.119000000000000e+03	2.704000000000000e+03	1.630000000000000e+02	1.664000000000000e+03	1.493000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123481	-4.119797646999359e-01	4.623142480850220e-01	2.977802157402039e-01	-5.019059181213379e-01	1.770480000000000e+06	3.030075311660767e+00	-9.384076595306396e-01	7.320000000000000e+02	-1.000000000000000e+00	1.772600000000000e+04	-2.119000000000000e+03	2.704000000000000e+03	1.630000000000000e+02	1.664000000000000e+03	1.493000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123613	-2.926906645298004e-01	8.041479587554932e-01	2.698125839233398e-01	-4.795939028263092e-01	1.770612000000000e+06	2.914736509323120e+00	-9.407207965850830e-01	7.320000000000000e+02	-1.000000000000000e+00	1.772600000000000e+04	-2.119000000000000e+03	2.704000000000000e+03	1.630000000000000e+02	1.664000000000000e+03	1.493000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123745	-1.616907417774200e-01	6.003395318984985e-01	2.315057963132858e-01	-5.448077321052551e-01	1.770744000000000e+06	2.827567100524902e+00	-5.011814236640930e-01	7.320000000000000e+02	-1.000000000000000e+00	1.772600000000000e+04	-2.119000000000000e+03	2.704000000000000e+03	1.630000000000000e+02	1.664000000000000e+03	1.493000000000000e+03	1.514000000000000e+03	1.501000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123764	-1.616907417774200e-01	6.003395318984985e-01	2.315057963132858e-01	-5.448077321052551e-01	1.770744000000000e+06	2.827567100524902e+00	-5.011814236640930e-01	7.320000000000000e+02	-1.000000000000000e+00	1.772600000000000e+04	-2.119000000000000e+03	2.704000000000000e+03	1.630000000000000e+02	1.528000000000000e+03	1.494000000000000e+03	1.514000000000000e+03	1.504000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123765	-1.616907417774200e-01	6.003395318984985e-01	2.315057963132858e-01	-5.448077321052551e-01	1.770744000000000e+06	2.827567100524902e+00	-5.011814236640930e-01	7.320000000000000e+02	-1.000000000000000e+00	1.615900000000000e+04	-1.976000000000000e+03	2.909000000000000e+03	-2.310000000000000e+02	1.528000000000000e+03	1.494000000000000e+03	1.514000000000000e+03	1.504000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
123877	-1.137699037790298e-01	2.402006983757019e-01	1.915346235036850e-01	-1.603516340255737e-01	1.770876000000000e+06	2.791279315948486e+00	-2.133340984582901e-01	7.320000000000000e+02	-1.000000000000000e+00	1.615900000000000e+04	-1.976000000000000e+03	2.909000000000000e+03	-2.310000000000000e+02	1.528000000000000e+03	1.494000000000000e+03	1.514000000000000e+03	1.504000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
124005	-8.358015120029449e-02	1.812386214733124e-01	1.866575777530670e-01	-2.298309281468391e-02	1.771004000000000e+06	2.751634836196899e+00	-3.362583518028259e-01	7.320000000000000e+02	-1.000000000000000e+00	1.615900000000000e+04	-1.976000000000000e+03	2.909000000000000e+03	-2.310000000000000e+02	1.528000000000000e+03	1.494000000000000e+03	1.514000000000000e+03	1.504000000000000e+03	4.570000000000000e+02	1.110100000000000e+04
124124	-8.358015120029449e-02	1.812386214733124e-01	1.866575777530670e-01	-2.298309281468391e-02	1.771004000000000e+06	2.751634836196899e+00	-3.362583518028259e-01	7.320000000000000e+02	-1.000000000000000e+00	1.615900000000000e+04	-1.976000000000000e+03	2.909000000000000e+03	-2.310000000000000e+02	1.528000000000000e+03	1.494000000000000e+03	1.514000000000000e+03	1.504000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124137	-6.603245437145233e-02	1.046177595853806e-01	1.257540136575699e-01	-6.539288759231567e-01	1.771136000000000e+06	2.721182107925415e+00	-2.166848927736282e-01	7.320000000000000e+02	-1.000000000000000e+00	1.615900000000000e+04	-1.976000000000000e+03	2.909000000000000e+03	-2.310000000000000e+02	1.528000000000000e+03	1.494000000000000e+03	1.514000000000000e+03	1.504000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124156	-6.603245437145233e-02	1.046177595853806e-01	1.257540136575699e-01	-6.539288759231567e-01	1.771136000000000e+06	2.721182107925415e+00	-2.166848927736282e-01	7.350000000000000e+02	-1.000000000000000e+00	1.615900000000000e+04	-1.976000000000000e+03	2.909000000000000e+03	-2.310000000000000e+02	1.528000000000000e+03	1.494000000000000e+03	1.514000000000000e+03	1.504000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124269	-7.124324887990952e-02	-3.010450899600983e-01	5.579468980431557e-02	-4.153569340705872e-01	1.771268000000000e+06	2.685678720474243e+00	-1.536553204059601e-01	7.350000000000000e+02	-1.000000000000000e+00	1.615900000000000e+04	-1.976000000000000e+03	2.909000000000000e+03	-2.310000000000000e+02	1.528000000000000e+03	1.494000000000000e+03	1.514000000000000e+03	1.504000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124275	-7.124324887990952e-02	-3.010450899600983e-01	5.579468980431557e-02	-4.153569340705872e-01	1.771268000000000e+06	2.685678720474243e+00	-1.536553204059601e-01	7.350000000000000e+02	-1.000000000000000e+00	1.615900000000000e+04	-1.976000000000000e+03	2.909000000000000e+03	-2.310000000000000e+02	1.536000000000000e+03	1.620000000000000e+03	1.514000000000000e+03	1.502000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124281	-7.124324887990952e-02	-3.010450899600983e-01	5.579468980431557e-02	-4.153569340705872e-01	1.771268000000000e+06	2.685678720474243e+00	-1.536553204059601e-01	7.350000000000000e+02	-1.000000000000000e+00	1.537500000000000e+04	-1.674000000000000e+03	3.053000000000000e+03	-3.060000000000000e+02	1.536000000000000e+03	1.620000000000000e+03	1.514000000000000e+03	1.502000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124401	-1.351917982101440e-01	-5.876101255416870e-01	-8.275215514004230e-03	5.649964511394501e-02	1.771400000000000e+06	2.673350811004639e+00	-2.542438805103302e-01	7.350000000000000e+02	-1.000000000000000e+00	1.537500000000000e+04	-1.674000000000000e+03	3.053000000000000e+03	-3.060000000000000e+02	1.536000000000000e+03	1.620000000000000e+03	1.514000000000000e+03	1.502000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124533	-2.166909724473953e-01	-5.796916484832764e-01	-1.177193783223629e-02	-3.629040345549583e-02	1.771532000000000e+06	2.639866590499878e+00	-2.331716716289520e-01	7.350000000000000e+02	-1.000000000000000e+00	1.537500000000000e+04	-1.674000000000000e+03	3.053000000000000e+03	-3.060000000000000e+02	1.536000000000000e+03	1.620000000000000e+03	1.514000000000000e+03	1.502000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124665	-2.878068983554840e-01	-6.628634333610535e-01	6.420081853866577e-02	2.956035733222961e-01	1.771664000000000e+06	2.552180528640747e+00	-5.852360129356384e-01	7.350000000000000e+02	-1.000000000000000e+00	1.537500000000000e+04	-1.674000000000000e+03	3.053000000000000e+03	-3.060000000000000e+02	1.536000000000000e+03	1.620000000000000e+03	1.514000000000000e+03	1.502000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124784	-2.878068983554840e-01	-6.628634333610535e-01	6.420081853866577e-02	2.956035733222961e-01	1.771664000000000e+06	2.552180528640747e+00	-5.852360129356384e-01	7.350000000000000e+02	-1.000000000000000e+00	1.537500000000000e+04	-1.674000000000000e+03	3.053000000000000e+03	-3.060000000000000e+02	1.521000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124793	-3.597106039524078e-01	-3.953660726547241e-01	5.946097895503044e-02	-5.394020676612854e-01	1.771792000000000e+06	2.491726398468018e+00	-3.352580368518829e-01	7.350000000000000e+02	-1.000000000000000e+00	1.537500000000000e+04	-1.674000000000000e+03	3.053000000000000e+03	-3.060000000000000e+02	1.521000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124797	-3.597106039524078e-01	-3.953660726547241e-01	5.946097895503044e-02	-5.394020676612854e-01	1.771792000000000e+06	2.491726398468018e+00	-3.352580368518829e-01	7.350000000000000e+02	-1.000000000000000e+00	1.426600000000000e+04	-1.536000000000000e+03	3.134000000000000e+03	-5.800000000000000e+01	1.521000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
124930	-3.747098743915558e-01	8.104567229747772e-02	4.935453087091446e-02	-2.283111661672592e-01	1.771929000000000e+06	2.400200128555298e+00	-6.364421844482422e-01	7.350000000000000e+02	-1.000000000000000e+00	1.426600000000000e+04	-1.536000000000000e+03	3.134000000000000e+03	-5.800000000000000e+01	1.521000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
125059	-3.538063168525696e-01	1.010843813419342e-01	1.061946675181389e-01	5.892934203147888e-01	1.772058000000000e+06	2.292187213897705e+00	-1.015830516815186e+00	7.350000000000000e+02	-1.000000000000000e+00	1.426600000000000e+04	-1.536000000000000e+03	3.134000000000000e+03	-5.800000000000000e+01	1.521000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
125191	-3.121505677700043e-01	3.928332403302193e-02	2.895396649837494e-01	9.283546805381775e-01	1.772190000000000e+06	2.112926006317139e+00	-1.385428309440613e+00	7.350000000000000e+02	-1.000000000000000e+00	1.426600000000000e+04	-1.536000000000000e+03	3.134000000000000e+03	-5.800000000000000e+01	1.521000000000000e+03	1.496000000000000e+03	1.514000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
125296	-3.121505677700043e-01	3.928332403302193e-02	2.895396649837494e-01	9.283546805381775e-01	1.772190000000000e+06	2.112926006317139e+00	-1.385428309440613e+00	7.350000000000000e+02	-1.000000000000000e+00	1.426600000000000e+04	-1.536000000000000e+03	3.134000000000000e+03	-5.800000000000000e+01	1.310000000000000e+03	1.482000000000000e+03	1.523000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
125299	-3.121505677700043e-01	3.928332403302193e-02	2.895396649837494e-01	9.283546805381775e-01	1.772190000000000e+06	2.112926006317139e+00	-1.385428309440613e+00	7.350000000000000e+02	-1.000000000000000e+00	1.125300000000000e+04	2.610000000000000e+02	-6.590000000000000e+02	-4.000000000000000e+00	1.310000000000000e+03	1.482000000000000e+03	1.523000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
125319	-2.428675740957260e-01	9.260430932044983e-02	4.651279151439667e-01	6.267976760864258e-01	1.772318000000000e+06	1.942465066909790e+00	-1.109508752822876e+00	7.350000000000000e+02	-1.000000000000000e+00	1.125300000000000e+04	2.610000000000000e+02	-6.590000000000000e+02	-4.000000000000000e+00	1.310000000000000e+03	1.482000000000000e+03	1.523000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
125451	-1.818084567785263e-01	2.733134031295776e-01	5.152038335800171e-01	4.958302676677704e-01	1.772450000000000e+06	1.862124800682068e+00	-7.328129410743713e-01	7.350000000000000e+02	-1.000000000000000e+00	1.125300000000000e+04	2.610000000000000e+02	-6.590000000000000e+02	-4.000000000000000e+00	1.310000000000000e+03	1.482000000000000e+03	1.523000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
125582	-8.043421804904938e-02	2.531099021434784e-01	6.544101238250732e-01	8.680034279823303e-01	1.772581000000000e+06	1.791826009750366e+00	-6.905050277709961e-01	7.350000000000000e+02	-1.000000000000000e+00	1.125300000000000e+04	2.610000000000000e+02	-6.590000000000000e+02	-4.000000000000000e+00	1.310000000000000e+03	1.482000000000000e+03	1.523000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
125714	3.145892405882478e-03	3.731894195079803e-01	7.674632072448730e-01	8.596860766410828e-01	1.772713000000000e+06	1.753380298614502e+00	-6.187078952789307e-01	7.350000000000000e+02	-1.000000000000000e+00	1.125300000000000e+04	2.610000000000000e+02	-6.590000000000000e+02	-4.000000000000000e+00	1.310000000000000e+03	1.482000000000000e+03	1.523000000000000e+03	1.500000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
125771	3.145892405882478e-03	3.731894195079803e-01	7.674632072448730e-01	8.596860766410828e-01	1.772713000000000e+06	1.753380298614502e+00	-6.187078952789307e-01	7.350000000000000e+02	-1.000000000000000e+00	1.125300000000000e+04	2.610000000000000e+02	-6.590000000000000e+02	-4.000000000000000e+00	1.413000000000000e+03	1.496000000000000e+03	1.526000000000000e+03	1.501000000000000e+03	4.440000000000000e+02	1.110900000000000e+04
